0,0,0,0.0001
2,0,0,0.0001
4,0,0,0.0001
6,0,0,0.0001
8,0,0,0.0001
10,0,0,0.0001
12,0,0,0.0001
14,0,0,0.0001
16,0,0,0.0001
18,0,0,0.0001
20,0,0,0.0001
22,0,0,0.0001
24,0,0,0.0001
26,0,0,0.0001
28,0,0,0.0001
30,0,0,0.0001
32,0,0,0.0001
34,0,0,0.0001
36,0,0,0.0001
38,0,0,0.0001
40,0,0,0.0001
42,0,0,0.0001
44,0,0,0.0001
46,0,0,-0.0052736
48,0,0,-0.020445
50.062,-0.084377,-0.12411,-0.03515
52.11,-0.33986,-0.16679,-0.041345
54.129,-0.76899,-0.25321,-0.04238
56.102,-1.3729,-0.34177,-0.043415
58.013,-2.1509,-0.43246,-0.04445
59.846,-3.1008,-0.52529,-0.045486
61.58,-4.2183,-0.62026,-0.046521
63.2,-5.497,-0.71737,-0.047556
64.687,-6.9283,-0.81661,-0.048591
66.022,-8.5012,-0.91799,-0.049626
67.19,-10.202,-1.0215,-0.050661
68.174,-12.016,-1.1272,-0.051697
68.959,-13.924,-1.235,-0.052732
69.532,-15.907,-1.3449,-0.053767
69.882,-17.94,-1.4569,-0.047403
70,-20,-1.5708,-0.028195
70,-22,-1.5708,-0.0073824
70,-24,-1.5708,0.0001
70,-26,-1.5708,0.0001
70,-28,-1.5708,0.0001
70,-30,-1.5708,0.0001
70,-32,-1.5708,0.0001
70,-34,-1.5708,0.0001
70,-36,-1.5708,0.0001
70,-38,-1.5708,0.0001
70,-40,-1.5708,0.0001
70,-42,-1.5708,0.0001
70,-44,-1.5708,0.0001
70,-46,-1.5708,0.0001
70,-48,-1.5708,0.0001
70,-50,-1.5708,0.0001
70,-52,-1.5708,0.0001
70,-54,-1.5708,0.0001
70,-56,-1.5708,0.0001
70,-58,-1.5708,0.0001
70,-60,-1.5708,0.0001
70,-62,-1.5708,0.0001
70,-64,-1.5708,0.0001
70,-66,-1.5708,-0.0052736
70,-68,-1.5708,-0.020445
69.916,-70.062,-1.6949,-0.03515
69.66,-72.11,-1.7376,-0.041345
69.231,-74.129,-1.824,-0.04238
68.627,-76.102,-1.9126,-0.043415
67.849,-78.013,-2.0033,-0.04445
66.899,-79.846,-2.0961,-0.045486
65.782,-81.58,-2.1911,-0.046521
64.503,-83.2,-2.2882,-0.047556
63.072,-84.687,-2.3874,-0.048591
61.499,-86.022,-2.4888,-0.049626
59.798,-87.19,-2.5923,-0.050661
57.984,-88.174,-2.698,-0.051697
56.076,-88.959,-2.8058,-0.052732
54.093,-89.532,-2.9157,-0.053767
52.06,-89.882,-3.0277,-0.047403
50,-90,-3.1416,-0.028195
48,-90,-3.1416,-0.0073824
46,-90,-3.1416,0.0001
44,-90,-3.1416,0.0001
42,-90,-3.1416,0.0001
40,-90,-3.1416,0.0001
38,-90,-3.1416,0.0001
36,-90,-3.1416,0.0001
34,-90,-3.1416,0.0001
32,-90,-3.1416,0.0001
30,-90,-3.1416,0.0001
28,-90,-3.1416,0.0001
26,-90,-3.1416,0.0001
24,-90,-3.1416,0.0001
22,-90,-3.1416,0.0001
20,-90,-3.1416,0.0001
18,-90,-3.1416,0.0001
16,-90,-3.1416,0.0001
14,-90,-3.1416,0.0001
12,-90,-3.1416,0.0001
10,-90,-3.1416,0.0001
8,-90,-3.1416,0.0001
6,-90,-3.1416,0.0001
4,-90,-3.1416,0.0001
2,-90,-3.1416,0.0001
0,-90,-3.1416,0.0001
-2,-90,-3.1416,0.0001
-4,-90,-3.1416,0.0001
-6,-90,-3.1416,0.0001
-8,-90,-3.1416,0.0001
-10,-90,-3.1416,0.0001
-12,-90,-3.1416,0.0001
-14,-90,-3.1416,0.0001
-16,-90,-3.1416,0.0001
-18,-90,-3.1416,0.0001
-20,-90,-3.1416,0.0001
-22,-90,-3.1416,0.0001
-24,-90,-3.1416,0.0001
-26,-90,-3.1416,0.0001
-28,-90,-3.1416,0.0001
-30,-90,-3.1416,0.0001
-32,-90,-3.1416,0.0001
-34,-90,-3.1416,0.0001
-36,-90,-3.1416,0.0001
-38,-90,-3.1416,0.0001
-40,-90,-3.1416,0.0001
-42,-90,-3.1416,0.0001
-44,-90,-3.1416,0.0001
-46,-90,-3.1416,-0.0052736
-48,-90,-3.1416,-0.020445
-50.062,-89.916,3.0175,-0.03515
-52.11,-89.66,2.9748,-0.041345
-54.129,-89.231,2.8884,-0.04238
-56.102,-88.627,2.7998,-0.043415
-58.013,-87.849,2.7091,-0.04445
-59.846,-86.899,2.6163,-0.045486
-61.58,-85.782,2.5213,-0.046521
-63.2,-84.503,2.4242,-0.047556
-64.687,-83.072,2.325,-0.048591
-66.022,-81.499,2.2236,-0.049626
-67.19,-79.798,2.1201,-0.050661
-68.174,-77.984,2.0144,-0.051697
-68.959,-76.076,1.9066,-0.052732
-69.532,-74.093,1.7967,-0.053767
-69.882,-72.06,1.6846,-0.047403
-70,-70,1.5708,-0.028195
-70,-68,1.5708,-0.0073824
-70,-66,1.5708,0.0001
-70,-64,1.5708,0.0001
-70,-62,1.5708,0.0001
-70,-60,1.5708,0.0001
-70,-58,1.5708,0.0001
-70,-56,1.5708,0.0001
-70,-54,1.5708,0.0001
-70,-52,1.5708,0.0001
-70,-50,1.5708,0.0001
-70,-48,1.5708,0.0001
-70,-46,1.5708,0.0001
-70,-44,1.5708,0.0001
-70,-42,1.5708,0.0001
-70,-40,1.5708,0.0001
-70,-38,1.5708,0.0001
-70,-36,1.5708,0.0001
-70,-34,1.5708,0.0001
-70,-32,1.5708,0.0001
-70,-30,1.5708,0.0001
-70,-28,1.5708,0.0001
-70,-26,1.5708,0.0001
-70,-24,1.5708,-0.0052736
-70,-22,1.5708,-0.020445
-69.916,-19.938,1.4467,-0.03515
-69.66,-17.89,1.404,-0.041345
-69.231,-15.871,1.3176,-0.04238
-68.627,-13.898,1.229,-0.043415
-67.849,-11.987,1.1383,-0.04445
-66.899,-10.154,1.0455,-0.045486
-65.782,-8.4196,0.95053,-0.046521
-64.503,-6.7999,0.85343,-0.047556
-63.072,-5.3134,0.75418,-0.048591
-61.499,-3.9777,0.6528,-0.049626
-59.798,-2.8099,0.54929,-0.050661
-57.984,-1.8261,0.44363,-0.051697
-56.076,-1.0411,0.33584,-0.052732
-54.093,-0.46804,0.22591,-0.053767
-52.06,-0.11812,0.11385,-0.047403
-50,0,0,-0.028195
-48,0,0,-0.0073824
-46,0,0,0.0001
-44,0,0,0.0001
-42,0,0,0.0001
-40,0,0,0.0001
-38,0,0,0.0001
-36,0,0,0.0001
-34,0,0,0.0001
-32,0,0,0.0001
-30,0,0,0.0001
-28,0,0,0.0001
-26,0,0,0.0001
-24,0,0,0.0001
-22,0,0,0.0001
-20,0,0,0.0001
-18,0,0,0.0001
-16,0,0,0.0001
-14,0,0,0.0001
-12,0,0,0.0001
-10,0,0,0.0001
-8,0,0,0.0001
-6,0,0,0.0001
-4,0,0,0.0001
-2,0,0,0.0001
