303.52,530.91
305.5,530.91
307.48,530.91
309.46,530.91
311.44,530.91
313.42,530.91
315.4,530.91
317.38,530.91
319.36,530.91
321.34,530.91
323.32,530.91
325.3,530.91
327.28,530.91
329.26,530.91
331.24,530.91
333.22,530.91
335.2,530.91
337.18,530.91
339.16,530.91
341.14,530.91
343.12,530.91
345.1,530.91
347.08,530.91
349.06,530.91
351.05,530.91
353.02,530.91
355,530.91
356.99,530.91
358.97,530.91
360.95,530.91
362.93,530.91
364.91,530.91
366.89,530.91
368.87,530.91
370.85,530.91
372.83,530.91
374.81,530.91
376.79,530.91
378.77,530.91
380.75,530.91
382.73,530.91
384.71,530.91
386.69,530.91
388.67,530.91
390.65,530.91
392.63,530.91
394.61,530.91
396.59,530.91
398.57,530.91
400.55,530.91
402.53,530.91
404.51,530.91
406.49,530.91
408.47,530.91
410.45,530.91
412.43,530.91
414.41,530.91
416.39,530.91
418.37,530.91
420.35,530.91
422.33,530.91
424.31,530.91
426.29,530.91
428.27,530.91
430.25,530.91
432.23,530.91
434.21,530.91
436.19,530.91
438.17,530.91
440.15,530.91
442.13,530.91
444.11,530.91
446.09,530.91
448.07,530.91
450.06,530.91
452.04,530.91
454.01,530.91
456,530.91
457.98,530.91
459.96,530.91
461.94,530.91
463.92,530.91
465.9,530.91
467.88,530.91
469.86,530.91
471.84,530.91
473.82,530.91
475.8,530.91
477.78,530.91
479.76,530.91
481.74,530.91
483.72,530.91
485.7,530.91
487.68,530.91
489.66,530.91
491.64,530.91
493.62,530.91
495.6,530.91
497.58,530.91
499.56,530.91
501.54,530.91
503.52,530.91
505.5,530.91
507.48,530.91
509.46,530.91
511.44,530.91
513.42,530.91
515.4,530.91
517.38,530.91
519.36,530.91
521.34,530.91
523.32,530.91
525.3,530.91
527.28,530.91
529.26,530.91
531.24,530.91
533.22,530.91
535.2,530.91
537.18,530.91
539.16,530.91
541.14,530.91
543.12,530.91
545.1,530.91
547.08,530.91
549.07,530.91
551.04,530.91
553.02,530.91
555,530.91
556.99,530.91
558.97,530.91
560.95,530.91
562.93,530.91
564.91,530.91
566.89,530.91
568.87,530.91
570.85,530.91
572.83,530.91
574.81,530.91
576.79,530.91
578.77,530.91
580.75,530.91
582.73,530.91
584.71,530.91
586.69,530.91
588.67,530.91
590.65,530.91
592.63,530.91
594.61,530.91
596.59,530.91
598.57,530.91
600.55,530.91
602.53,530.91
604.51,530.91
606.49,530.91
608.47,530.91
610.45,530.91
612.43,530.91
614.41,530.91
616.39,530.91
618.37,530.91
620.35,530.91
622.33,530.91
624.31,530.91
626.29,530.91
628.27,530.91
630.25,530.91
632.23,530.91
634.21,530.91
636.19,530.91
638.17,530.91
640.15,530.91
642.13,530.91
644.11,530.91
646.09,530.91
648.08,530.91
650.05,530.91
652.03,530.91
654.01,530.91
656,530.91
657.98,530.91
659.96,530.91
661.94,530.91
663.92,530.91
665.9,530.91
667.88,530.91
669.86,530.91
671.84,530.91
673.82,530.91
675.8,530.91
677.78,530.91
679.76,530.91
681.74,530.91
683.72,530.91
685.7,530.91
687.68,530.91
689.66,530.91
691.64,530.91
693.62,530.91
695.6,530.91
697.58,530.91
699.56,530.91
701.54,530.91
703.52,530.91
705.5,530.91
707.47,530.91
709.45,530.91
711.42,530.91
713.39,530.91
715.37,530.91
717.34,530.91
719.32,530.91
721.29,530.91
723.26,530.91
725.24,530.91
727.21,530.91
729.18,530.91
731.16,530.91
733.13,530.91
735.11,530.91
737.08,530.91
739.05,530.91
741.03,530.91
743,530.91
744.97,530.91
746.95,530.91
748.92,530.91
750.89,530.91
752.87,530.91
754.84,530.91
756.82,530.91
758.79,530.91
760.76,530.91
762.74,530.91
764.71,530.91
766.68,530.91
768.66,530.91
770.63,530.91
772.61,530.91
774.58,530.91
776.55,530.91
778.53,530.91
780.5,530.91
782.47,530.91
784.45,530.91
786.42,530.91
788.39,530.91
790.37,530.91
792.34,530.91
794.32,530.91
796.29,530.91
798.26,530.91
800.24,530.91
802.21,530.91
804.18,530.91
806.16,530.91
808.13,530.91
810.11,530.91
812.08,530.91
814.05,530.91
816.03,530.91
818,530.91
819.97,530.91
821.95,530.91
823.92,530.91
825.89,530.91
827.87,530.91
829.84,530.91
831.82,530.91
833.79,530.91
835.76,530.91
837.74,530.91
839.71,530.91
841.68,530.91
843.66,530.91
845.63,530.91
847.61,530.91
849.58,530.91
851.55,530.91
853.53,530.91
855.5,530.91
858.01,530.86
860.51,530.73
863.01,530.5
865.5,530.19
867.98,529.78
870.44,529.29
872.88,528.72
875.3,528.05
877.69,527.3
880.06,526.46
882.39,525.54
884.69,524.53
886.95,523.44
889.17,522.28
891.35,521.03
893.48,519.71
895.56,518.31
897.59,516.84
899.57,515.29
901.49,513.68
903.35,512
905.15,510.25
906.89,508.44
908.56,506.57
910.16,504.64
911.69,502.65
913.15,500.61
914.54,498.52
915.85,496.38
917.08,494.19
918.23,491.96
919.31,489.7
920.3,487.39
921.2,485.05
922.03,482.68
922.76,480.29
923.42,477.86
923.98,475.42
924.46,472.95
924.84,470.48
925.14,467.99
925.35,465.49
925.47,462.98
925.5,460.47
925.44,457.96
925.29,455.46
925.05,452.96
924.72,450.47
924.3,448
923.79,445.54
923.2,443.11
922.52,440.69
921.75,438.3
920.9,435.94
919.96,433.62
918.94,431.32
918.1,429.53
917.27,427.73
916.43,425.94
915.59,424.14
914.75,422.35
913.92,420.55
913.08,418.75
912.24,416.96
911.41,415.16
910.57,413.37
909.73,411.57
908.89,409.78
908.06,407.98
907.22,406.19
906.38,404.39
905.54,402.6
904.71,400.8
903.87,399
903.03,397.21
902.2,395.41
901.36,393.62
900.52,391.82
899.68,390.03
898.85,388.23
898.01,386.44
897.17,384.64
896.34,382.84
895.5,381.05
894.66,379.25
893.82,377.46
892.99,375.66
892.15,373.87
891.31,372.07
890.47,370.28
889.64,368.48
888.8,366.69
887.96,364.89
887.12,363.09
886.29,361.3
885.45,359.5
884.61,357.71
883.78,355.91
882.94,354.12
882.1,352.32
881.26,350.52
880.43,348.73
879.59,346.93
878.75,345.14
877.91,343.34
877.08,341.55
876.24,339.75
875.4,337.96
874.57,336.16
873.73,334.37
872.89,332.57
872.05,330.77
871.22,328.98
870.38,327.18
869.54,325.39
868.71,323.59
867.87,321.8
867.03,320
866.19,318.21
865.36,316.41
864.52,314.62
863.68,312.82
862.84,311.02
862.01,309.23
861.17,307.43
860.33,305.64
859.5,303.84
858.66,302.05
857.82,300.25
856.98,298.45
856.15,296.66
855.31,294.86
854.47,293.07
853.63,291.27
852.8,289.48
851.96,287.68
851.12,285.89
850.28,284.09
849.45,282.3
848.61,280.5
847.77,278.7
846.94,276.91
846.1,275.11
845.26,273.32
844.42,271.52
843.59,269.73
842.75,267.93
841.91,266.14
841.08,264.34
840.24,262.55
839.4,260.75
838.56,258.95
837.73,257.16
836.89,255.36
836.05,253.57
835.22,251.77
834.38,249.98
833.54,248.18
832.7,246.38
831.87,244.59
831.03,242.79
830.19,241
829.78,240.05
829.42,239.07
829.13,238.08
828.88,237.07
828.7,236.05
828.58,235.02
828.51,233.99
828.51,232.95
828.57,231.92
828.68,230.89
828.85,229.87
829.09,228.85
829.38,227.86
829.72,226.88
830.12,225.93
830.58,225
831.09,224.09
831.65,223.22
832.26,222.38
832.92,221.58
834.17,220.15
835.42,218.71
836.67,217.27
837.92,215.83
839.17,214.4
840.42,212.96
841.67,211.52
842.92,210.08
844.17,208.65
845.42,207.21
846.67,205.77
847.91,204.33
849.16,202.89
850.41,201.46
851.66,200.02
852.91,198.58
854.16,197.14
855.41,195.71
856.66,194.27
857.91,192.83
859.16,191.39
860.41,189.96
861.66,188.52
862.91,187.08
864.16,185.64
865.41,184.21
866.66,182.77
867.91,181.33
869.16,179.89
870.41,178.46
871.66,177.02
872.91,175.58
874.16,174.14
875.41,172.71
876.66,171.27
877.91,169.83
879.16,168.39
880.41,166.96
881.65,165.52
882.9,164.08
884.15,162.64
885.4,161.21
887.11,159.15
888.71,157
890.21,154.79
891.6,152.5
892.87,150.15
894.03,147.74
895.07,145.28
895.99,142.77
896.78,140.22
897.45,137.63
898,135.01
898.42,132.37
898.7,129.71
898.86,127.04
898.93,125.18
898.99,123.31
899.06,121.44
899.12,119.58
899.19,117.71
899.25,115.85
899.32,113.98
899.38,112.12
899.45,110.25
899.51,108.39
899.58,106.52
899.64,104.66
899.71,102.79
899.77,100.92
899.84,99.059
899.9,97.193
899.97,95.328
900.03,93.462
900.1,91.597
900.16,89.731
900.23,87.866
900.29,86
900.36,84.135
900.42,82.269
900.49,80.403
900.55,78.538
900.62,76.672
900.68,74.807
900.75,72.941
900.82,71.076
900.85,68.472
900.78,65.869
900.6,63.271
900.32,60.683
899.93,58.108
899.43,55.552
898.83,53.019
898.12,50.513
897.31,48.038
896.4,45.599
895.38,43.2
894.27,40.844
893.07,38.537
891.77,36.281
890.37,34.081
888.89,31.941
887.32,29.863
885.66,27.852
883.93,25.911
882.11,24.044
880.22,22.253
878.26,20.542
876.23,18.914
874.13,17.37
871.97,15.915
869.75,14.551
867.48,13.279
865.16,12.102
862.79,11.022
860.38,10.041
857.93,9.1606
855.44,8.3821
852.93,7.707
850.39,7.1364
847.82,6.6712
845.24,6.3124
842.65,6.0604
840.05,5.9158
838.24,5.8524
836.42,5.7889
834.6,5.7255
832.78,5.662
830.97,5.5986
829.15,5.5351
827.33,5.4717
825.52,5.4082
823.7,5.3448
821.88,5.2813
820.07,5.2179
818.25,5.1544
816.43,5.091
814.61,5.0275
812.8,4.9641
810.98,4.9006
809.16,4.8372
807.35,4.7737
805.53,4.7103
803.71,4.6469
801.89,4.5834
800.08,4.52
797.55,4.4899
795.02,4.5762
792.52,4.7747
790.03,5.0836
787.59,5.4965
785.16,6.0135
782.78,6.6265
780.42,7.3372
778.12,8.1361
775.85,9.0262
773.63,9.9971
771.45,11.053
769.33,12.182
767.26,13.389
765.24,14.663
763.27,16.01
761.37,17.416
759.51,18.888
757.72,20.414
755.98,22.001
754.31,23.635
752.69,25.324
751.14,27.055
749.64,28.835
748.21,30.653
746.84,32.514
745.53,34.407
744.28,36.34
743.18,38.113
742.1,39.897
741.04,41.691
740,43.495
738.97,45.31
737.96,47.134
736.97,48.968
736,50.812
735.04,52.664
734.1,54.526
733.18,56.398
732.28,58.277
731.4,60.166
730.54,62.063
729.69,63.968
728.86,65.882
728.05,67.803
727.26,69.732
726.49,71.669
725.74,73.613
725.01,75.564
724.29,77.522
723.6,79.487
722.92,81.459
722.26,83.437
721.62,85.422
721,87.412
720.4,89.409
719.82,91.411
719.26,93.419
718.72,95.432
718.2,97.451
717.7,99.474
717.21,101.5
716.75,103.53
716.31,105.57
715.88,107.61
715.48,109.66
715.1,111.71
714.73,113.76
714.39,115.82
714.06,117.88
713.76,119.94
713.48,122
713.21,124.07
712.97,126.14
712.74,128.21
712.54,130.29
712.36,132.37
712.19,134.44
712.05,136.52
711.92,138.6
711.82,140.69
711.74,142.77
711.67,144.76
711.6,146.75
711.53,148.74
711.46,150.73
711.39,152.72
711.32,154.71
711.25,156.7
711.18,158.69
711.11,160.68
711.04,162.67
710.98,164.66
710.91,166.65
710.84,168.64
710.77,170.63
710.7,172.62
710.63,174.61
710.56,176.6
710.49,178.59
710.42,180.59
710.35,182.57
710.28,184.57
710.21,186.56
710.14,188.55
710.07,190.54
710,192.53
709.93,194.52
709.86,196.51
709.79,198.5
709.72,200.49
709.65,202.48
709.59,204.47
709.52,206.46
709.45,208.45
709.38,210.44
709.31,212.43
709.24,214.42
709.17,216.41
709.1,218.4
709.03,220.39
708.96,222.38
708.89,224.37
708.82,226.36
708.75,228.35
708.68,230.34
708.61,232.33
708.54,234.32
708.47,236.31
708.4,238.3
708.33,240.29
708.26,242.28
708.2,244.28
708.13,246.26
708.06,248.26
707.99,250.25
707.92,252.24
707.85,254.23
707.78,256.22
707.71,258.21
707.64,260.2
707.57,262.19
707.5,264.18
707.43,266.17
707.36,268.16
707.29,270.15
707.22,272.14
707.15,274.13
707.08,276.12
707.01,278.11
706.94,280.1
706.88,282.09
706.8,284.08
706.74,286.07
706.67,288.06
706.6,290.05
706.53,292.04
706.46,294.03
706.39,296.02
706.32,298.01
706.25,300
706.18,301.99
706.11,303.98
706.04,305.98
705.97,307.96
705.9,309.95
705.83,311.95
705.76,313.94
705.69,315.93
705.62,317.92
705.55,319.91
705.49,321.9
705.41,323.89
705.35,325.88
705.28,327.87
705.21,329.86
705.14,331.85
705.07,333.84
705,335.83
704.93,337.82
704.86,339.81
704.79,341.8
704.72,343.79
704.65,345.78
704.58,347.77
704.51,349.76
704.44,351.75
704.37,353.74
704.3,355.73
704.23,357.72
704.16,359.71
704.1,361.7
704.02,363.69
703.96,365.68
703.89,367.67
703.82,369.67
703.75,371.65
703.68,373.64
703.61,375.64
703.54,377.63
703.49,378.31
703.39,379
703.24,379.75
703.03,380.49
702.76,381.28
702.45,382.05
702.06,382.85
701.63,383.62
701.13,384.42
700.6,385.19
699.99,385.96
699.35,386.71
698.64,387.45
697.9,388.16
697.11,388.85
696.28,389.51
695.39,390.16
694.49,390.76
693.53,391.34
692.55,391.88
691.52,392.4
690.48,392.87
689.39,393.32
688.29,393.72
687.16,394.09
686.01,394.42
684.83,394.72
683.64,394.97
682.43,395.19
681.21,395.37
679.96,395.5
678.71,395.61
677.45,395.67
676.18,395.69
674.89,395.68
673.61,395.62
672.32,395.53
671.02,395.4
669.72,395.24
668.43,395.03
667.12,394.79
665.83,394.52
664.53,394.21
663.24,393.86
661.94,393.48
660.66,393.06
659.38,392.61
658.11,392.13
656.84,391.62
655.59,391.07
654.34,390.49
653.1,389.88
651.87,389.24
650.65,388.57
649.45,387.87
648.25,387.14
647.07,386.38
645.91,385.6
644.27,384.48
642.63,383.35
640.99,382.23
639.36,381.1
637.72,379.98
636.08,378.85
634.44,377.72
632.81,376.6
631.17,375.47
629.53,374.35
627.89,373.22
626.25,372.1
624.62,370.97
622.98,369.85
621.34,368.72
619.7,367.59
618.07,366.47
616.43,365.34
614.79,364.22
613.15,363.09
611.52,361.97
609.88,360.84
608.24,359.71
606.6,358.59
604.97,357.46
603.33,356.34
601.69,355.21
600.05,354.09
598.41,352.96
596.78,351.84
595.14,350.71
593.5,349.58
591.86,348.46
590.23,347.33
588.59,346.21
586.95,345.08
585.31,343.96
583.67,342.83
582.04,341.71
580.4,340.58
578.76,339.45
577.12,338.33
575.49,337.2
573.85,336.08
572.21,334.95
570.57,333.83
568.94,332.7
567.3,331.58
565.66,330.45
564.02,329.33
562.38,328.2
560.75,327.07
559.11,325.95
557.47,324.82
555.83,323.7
554.2,322.57
552.56,321.45
550.92,320.32
549.28,319.2
547.65,318.07
546.01,316.94
544.37,315.82
542.73,314.69
541.1,313.57
539.46,312.44
537.82,311.32
536.18,310.19
534.54,309.07
532.91,307.94
531.27,306.81
529.63,305.69
527.99,304.56
526.36,303.44
524.72,302.31
523.08,301.19
521.44,300.06
519.8,298.94
518.17,297.81
516.53,296.69
514.89,295.56
513.25,294.43
511.62,293.31
509.98,292.18
508.34,291.06
506.7,289.93
505.07,288.81
503.43,287.68
501.79,286.56
500.15,285.43
498.51,284.3
496.88,283.18
495.24,282.05
493.6,280.93
491.96,279.8
490.33,278.68
488.69,277.55
487.05,276.43
485.41,275.3
483.78,274.17
482.14,273.05
480.5,271.92
478.86,270.8
477.23,269.67
475.59,268.55
473.95,267.42
472.31,266.3
470.67,265.17
469.04,264.04
467.4,262.92
465.76,261.79
464.12,260.67
462.49,259.54
460.85,258.42
459.21,257.29
457.57,256.17
455.94,255.04
454.3,253.91
452.66,252.79
451.02,251.66
449.38,250.54
447.75,249.41
446.11,248.29
444.47,247.16
442.83,246.03
441.2,244.91
439.56,243.78
437.92,242.66
436.28,241.53
434.64,240.41
433.01,239.28
431.37,238.16
429.73,237.03
428.09,235.91
426.46,234.78
424.82,233.65
423.18,232.53
421.54,231.4
419.91,230.28
418.27,229.15
416.63,228.03
414.99,226.9
413.36,225.78
411.72,224.65
410.08,223.52
408.44,222.4
406.8,221.27
405.17,220.15
403.53,219.02
401.89,217.9
400.25,216.77
398.62,215.65
396.98,214.52
395.34,213.39
393.7,212.27
392.06,211.14
390.43,210.02
388.79,208.89
387.15,207.77
385.51,206.64
383.88,205.51
382.24,204.39
380.6,203.26
378.96,202.14
377.33,201.01
375.69,199.89
374.05,198.76
372.41,197.64
370.77,196.51
369.14,195.39
367.5,194.26
365.86,193.13
364.22,192.01
362.59,190.88
360.95,189.76
359.31,188.63
357.67,187.51
356.04,186.38
354.4,185.26
352.76,184.13
351.12,183
349.49,181.88
347.85,180.75
346.21,179.63
344.57,178.5
342.94,177.38
341.3,176.25
339.66,175.13
338.02,174
336.38,172.88
334.75,171.75
333.11,170.62
331.47,169.5
329.83,168.37
328.19,167.25
326.56,166.12
324.92,165
323.28,163.87
321.64,162.75
320.01,161.62
318.37,160.49
316.73,159.37
315.09,158.24
313.46,157.12
311.82,155.99
310.18,154.87
308.54,153.74
306.9,152.62
305.27,151.49
303.63,150.36
301.99,149.24
300.36,148.11
298.72,146.99
297.08,145.86
295.44,144.74
293.8,143.61
292.17,142.49
290.53,141.36
288.89,140.23
287.25,139.11
285.62,137.98
283.98,136.86
282.34,135.73
280.7,134.61
279.06,133.48
277.43,132.35
275.79,131.23
274.15,130.1
272.51,128.98
270.88,127.85
269.24,126.73
267.6,125.6
265.96,124.48
264.32,123.35
262.69,122.22
261.05,121.1
259.41,119.97
257.77,118.85
256.14,117.72
254.5,116.6
252.86,115.47
251.22,114.35
249.59,113.22
247.95,112.09
246.31,110.97
244.67,109.84
243.03,108.72
241.4,107.59
239.76,106.47
238.12,105.34
236.49,104.22
234.85,103.09
233.21,101.97
231.57,100.84
229.93,99.714
228.3,98.589
226.66,97.463
225.02,96.338
223.38,95.212
221.75,94.087
220.11,92.961
218.47,91.835
216.83,90.71
215.19,89.584
213.56,88.459
211.92,87.333
210.28,86.208
208.64,85.082
207.01,83.957
205.37,82.831
203.73,81.706
202.09,80.58
200.46,79.454
198.82,78.329
197.18,77.203
195.54,76.078
193.91,74.952
192.27,73.827
190.63,72.701
188.99,71.576
187.35,70.45
185.72,69.325
184.08,68.199
182.44,67.073
180.8,65.948
179.16,64.822
177.53,63.697
175.89,62.571
174.25,61.446
172.62,60.32
170.98,59.195
169.34,58.069
167.7,56.944
166.06,55.818
164.43,54.692
162.79,53.567
161.15,52.441
159.51,51.316
157.88,50.19
156.24,49.065
154.6,47.939
152.96,46.814
151.32,45.688
149.69,44.562
148.05,43.437
146.41,42.311
144.77,41.186
143.14,40.06
141.5,38.935
139.86,37.809
138.22,36.684
136.59,35.558
134.95,34.433
132.78,33.009
130.55,31.68
128.26,30.45
125.92,29.319
123.54,28.29
121.11,27.366
118.65,26.547
116.16,25.835
113.63,25.233
111.08,24.739
108.51,24.357
105.93,24.086
103.34,23.927
100.75,23.881
98.15,23.946
95.56,24.124
92.981,24.414
90.416,24.815
87.871,25.326
85.35,25.947
82.859,26.677
80.401,27.514
77.982,28.456
75.606,29.502
73.278,30.65
71.001,31.897
68.781,33.242
66.62,34.681
64.524,36.213
62.497,37.834
60.541,39.541
58.661,41.331
56.86,43.2
55.141,45.146
53.509,47.165
51.965,49.252
50.513,51.404
49.155,53.616
47.895,55.886
46.733,58.207
45.674,60.577
44.718,62.991
43.867,65.443
43.123,67.93
42.487,70.447
41.96,72.989
41.544,75.552
41.24,78.13
41.05,80.1
40.861,82.07
40.671,84.04
40.481,86.01
40.291,87.98
40.102,89.95
39.912,91.92
39.722,93.89
39.533,95.86
39.343,97.83
39.153,99.8
38.964,101.77
38.774,103.74
38.584,105.71
38.395,107.68
38.205,109.65
38.015,111.62
37.825,113.59
37.636,115.56
37.446,117.53
37.256,119.5
37.067,121.47
36.877,123.44
36.687,125.41
36.498,127.38
36.308,129.35
36.118,131.32
35.929,133.29
35.739,135.26
35.549,137.23
35.359,139.2
35.17,141.17
34.98,143.14
34.79,145.11
34.601,147.08
34.411,149.05
34.221,151.02
34.032,152.99
33.842,154.96
33.652,156.93
33.463,158.9
33.273,160.87
33.083,162.84
32.894,164.81
32.704,166.78
32.514,168.75
32.325,170.72
32.135,172.69
31.945,174.66
31.755,176.63
31.566,178.6
31.376,180.57
31.186,182.54
30.997,184.51
30.807,186.48
30.617,188.45
30.428,190.42
30.238,192.39
30.048,194.36
29.858,196.33
29.669,198.3
29.479,200.27
29.29,202.24
29.1,204.21
28.91,206.18
28.72,208.15
28.531,210.12
28.341,212.09
28.151,214.06
27.962,216.03
27.772,218
27.582,219.97
27.393,221.94
27.203,223.91
27.013,225.88
26.823,227.85
26.634,229.82
26.444,231.79
26.255,233.76
26.065,235.73
25.875,237.7
25.685,239.67
25.496,241.64
25.306,243.61
25.116,245.58
24.927,247.55
24.737,249.53
24.547,251.5
24.358,253.47
24.168,255.44
23.978,257.4
23.788,259.38
23.599,261.35
23.409,263.31
23.219,265.29
23.03,267.25
22.84,269.23
22.65,271.19
22.461,273.17
22.271,275.13
22.081,277.11
21.892,279.07
21.702,281.05
21.512,283.01
21.323,284.99
21.133,286.96
20.943,288.93
20.753,290.9
20.564,292.87
20.374,294.84
20.184,296.81
19.995,298.78
19.805,300.75
19.615,302.72
19.426,304.69
19.236,306.66
19.046,308.63
18.857,310.6
18.667,312.57
18.477,314.54
18.288,316.51
18.098,318.48
17.908,320.45
17.718,322.42
17.529,324.39
17.339,326.36
17.149,328.33
16.96,330.3
16.77,332.27
16.58,334.24
16.391,336.21
16.201,338.18
16.011,340.15
15.822,342.12
15.632,344.09
15.442,346.06
15.252,348.03
15.063,350
14.873,351.97
14.684,353.94
14.494,355.91
14.304,357.88
14.114,359.85
13.925,361.82
13.735,363.79
13.545,365.76
13.356,367.73
13.166,369.7
12.976,371.67
12.787,373.64
12.597,375.61
12.407,377.58
12.217,379.55
12.028,381.52
11.838,383.49
11.648,385.46
11.459,387.43
11.269,389.4
11.079,391.37
10.89,393.34
10.7,395.31
10.51,397.28
10.321,399.25
10.131,401.22
9.9412,403.19
9.7515,405.16
9.5619,407.13
9.3722,409.1
9.1825,411.07
8.9928,413.04
8.8031,415.01
8.6134,416.98
8.4237,418.95
8.234,420.92
8.0443,422.89
7.8547,424.86
7.665,426.83
7.4753,428.8
7.2856,430.77
7.0959,432.74
6.9062,434.71
6.7165,436.68
6.5268,438.65
6.3372,440.62
6.1475,442.59
5.9578,444.56
5.7681,446.53
5.5784,448.5
5.3887,450.47
5.199,452.44
5.0093,454.41
4.8197,456.38
4.628,458.84
4.5254,461.3
4.5121,463.76
4.588,466.23
4.7532,468.68
5.0072,471.13
5.3499,473.57
5.7807,476
6.2992,478.41
6.9045,480.8
7.596,483.16
8.3727,485.5
9.2336,487.81
10.178,490.08
11.203,492.32
12.309,494.52
13.495,496.69
14.758,498.8
16.096,500.87
17.509,502.89
18.994,504.85
20.549,506.76
22.172,508.62
23.861,510.41
25.614,512.14
27.429,513.81
29.303,515.41
31.234,516.94
33.219,518.4
35.255,519.79
37.341,521.1
39.472,522.33
41.647,523.49
43.862,524.57
46.115,525.57
48.403,526.48
50.722,527.31
53.07,528.06
55.444,528.72
57.839,529.3
60.254,529.78
62.685,530.18
65.129,530.5
67.583,530.72
70.043,530.85
72.507,530.9
74.481,530.9
76.454,530.9
78.428,530.9
80.402,530.9
82.375,530.9
84.349,530.9
86.323,530.9
88.296,530.9
90.27,530.9
92.244,530.9
94.217,530.9
96.191,530.9
98.165,530.9
100.14,530.9
102.11,530.9
104.09,530.9
106.06,530.9
108.03,530.9
110.01,530.9
111.98,530.9
113.95,530.9
115.93,530.9
117.9,530.9
119.88,530.9
121.85,530.9
123.82,530.9
125.8,530.9
127.77,530.9
129.74,530.9
131.72,530.9
133.69,530.9
135.66,530.9
137.64,530.9
139.61,530.9
141.59,530.9
143.56,530.9
145.53,530.9
147.51,530.9
149.48,530.9
151.45,530.9
153.43,530.9
155.4,530.9
157.38,530.9
159.35,530.9
161.32,530.9
163.3,530.9
165.27,530.9
167.24,530.9
169.22,530.9
171.19,530.9
173.16,530.9
175.14,530.9
177.11,530.9
179.09,530.9
181.06,530.9
183.03,530.9
185.01,530.9
186.98,530.9
188.95,530.9
190.93,530.9
192.9,530.9
194.88,530.9
196.85,530.9
198.82,530.9
200.8,530.9
202.77,530.9
204.74,530.9
206.72,530.9
208.69,530.9
210.66,530.9
212.64,530.9
214.61,530.9
216.59,530.9
218.56,530.9
220.53,530.9
222.51,530.9
224.48,530.9
226.46,530.9
228.44,530.9
230.41,530.9
232.39,530.9
234.36,530.9
236.34,530.9
238.32,530.9
240.29,530.9
242.27,530.9
244.25,530.9
246.22,530.9
248.2,530.9
250.17,530.9
252.15,530.9
254.13,530.9
256.1,530.9
258.08,530.9
260.05,530.9
262.03,530.9
264.01,530.9
265.98,530.9
267.96,530.9
269.94,530.9
271.91,530.9
273.89,530.9
275.86,530.9
277.84,530.9
279.82,530.9
281.79,530.9
283.77,530.9
285.75,530.9
287.72,530.9
289.7,530.9
291.67,530.9
293.65,530.9
295.63,530.9
297.6,530.9
299.58,530.9
303.52,530.91
